mask,closed_border,social_restrictions,space_closures,state_of_emergency,testing_screening,mask_prior,closed_border_prior,social_restrictions_prior,space_closures_prior,state_of_emergency_prior,testing_screening_prior,New_cases,New_deaths
0,0,0,0,1,0,1,0,0,1,0,1,-0.8400892222604488,0.613624092006538
0,0,0,1,0,0,0,0,1,1,0,1,-0.8054489843814079,-0.649790198543971
0,0,0,0,1,1,1,0,0,1,0,1,-2.2055789600356017,0.9558454557108452
0,0,0,0,1,0,1,0,0,1,0,0,-0.41072365773602426,-0.043537424091174656
1,0,0,0,1,0,0,0,0,0,0,0,-0.8189325177278606,0.1687909139509773
0,0,0,0,0,0,1,0,0,1,0,0,-0.9931381564198687,-2.7736597106051284
0,0,0,1,0,0,1,0,1,0,0,1,0.8271448004364438,-0.2463886094268798
0,0,0,0,0,1,0,0,1,1,0,1,0.4595725869866978,-0.8147635943474973
1,0,0,0,0,1,1,0,0,1,0,1,2.4295370789359247,-0.05729313825387833
0,0,0,0,1,1,0,0,1,1,0,1,-0.08490004458835454,-0.09487342293770891
0,1,1,0,0,1,1,0,0,1,0,1,0.8011538522830084,-1.922489132339337
0,0,0,0,1,0,1,0,1,1,0,1,0.034005084178825494,-1.7348452718940386
0,0,0,1,0,1,0,0,1,1,0,1,0.8685916165941928,-1.363989648101157
0,0,0,0,0,1,1,0,1,1,0,1,-1.6929448533085236,-0.5178545323111992
0,1,0,0,0,1,1,0,0,1,0,1,1.8373910361560057,-0.12635277461841138
0,0,0,0,0,1,1,0,0,1,0,0,-0.45477684959398923,-0.15047589177299964
0,0,0,1,0,0,0,0,1,1,0,0,0.0653190380577014,-0.831528437669346
0,0,0,0,0,0,1,0,1,1,0,0,-0.5733848118876432,-0.28690689106139056
0,0,0,0,1,1,1,0,0,1,0,0,1.048307372593804,1.008436392768464
0,0,0,0,0,1,0,0,0,1,0,1,-1.1552132986836914,0.6081392278844285
0,0,0,0,0,1,1,0,1,1,0,0,0.8776216083716674,0.723096894922881
0,1,0,0,0,0,1,0,1,1,0,1,-0.09825411713254464,0.3800222367167249
0,0,0,0,0,1,1,0,0,1,0,1,-0.593313852961113,0.8117331975486066
0,0,1,0,1,1,1,0,1,0,0,1,-0.503717612938556,-0.427555432344386
0,0,0,0,0,1,1,0,1,1,0,1,-0.20665442193954298,-1.062580598465929
0,0,0,0,0,0,0,0,0,1,0,1,0.1326622262715237,0.43910997923558853
1,0,1,0,0,1,1,0,0,1,0,0,-0.05753849192411176,1.1920449866974565
0,0,0,1,0,1,1,0,1,1,0,0,-0.2239238648593037,0.4898476826973308
0,0,0,0,1,1,1,0,1,1,0,1,0.9216678680518384,1.1490926135614643
0,0,0,0,1,1,1,0,0,1,0,0,0.8903874251546295,-0.202395095537036
0,0,0,0,0,0,0,0,0,0,0,1,-0.27861376873334753,2.61373042832185
0,0,1,1,0,1,0,0,0,1,0,0,0.29258102384164125,-1.0233522411358342
0,0,0,0,0,0,1,0,0,0,0,0,0.5111121434510478,-1.1173290726137477
0,1,0,0,1,1,0,0,0,0,0,0,0.9108277335619803,-1.0282368116913179
0,0,0,0,0,0,1,0,0,1,0,0,-0.6056526926673703,-1.1219686431459617
0,0,0,0,0,1,1,0,1,1,0,1,-0.1345961555496797,0.2924410942948804
0,0,1,0,0,1,1,0,0,1,0,0,-0.2826980950951272,-0.12437146931705409
0,0,0,0,0,1,1,0,1,1,0,0,-0.9837652046538099,0.7768131346540792
0,0,0,0,0,1,0,0,0,1,0,0,0.5096955540636683,0.21640080981855758
0,0,1,0,0,0,1,0,0,1,0,0,-0.7152679433667001,0.3216840073584216
0,0,0,0,0,0,1,0,0,1,0,1,2.5572894004824818,0.9561989018252482
0,0,0,0,0,1,1,0,1,0,0,0,-0.3049439080654684,0.4794886581591431
0,0,0,0,0,1,0,0,1,1,0,0,2.5449186485840114,-0.08099084677958628
0,0,0,0,1,1,1,0,1,1,0,1,1.0596396825129186,0.553100845580123
0,0,0,0,0,1,1,0,0,1,0,1,-1.3337221089437579,-0.5837932948095953
0,1,0,0,1,0,1,0,0,1,0,1,-0.2386584233846515,0.7619433196151438
0,0,0,0,1,1,1,0,0,1,0,1,0.7949120791153268,-0.49907193540226485
0,0,0,0,0,1,1,0,1,1,0,1,-0.2407410046627377,-0.9887010567888147
0,0,0,0,0,0,1,0,0,1,0,0,-0.758201671563948,-0.3621327273648517
0,1,0,0,1,1,1,0,0,1,0,1,-2.6662196524540396,0.9300329770989337
0,1,0,0,1,1,0,0,1,0,0,1,0.5684421307915775,-0.1357050974613571
0,0,0,0,1,1,1,0,1,1,0,1,-0.9626980015488698,0.8183402454587017
0,0,0,0,0,0,1,0,1,1,0,1,-0.44024789309733026,-0.027982783477060905
0,0,0,0,0,0,1,0,0,1,0,1,-0.10426510507089523,0.4268600888204496
0,0,1,0,0,0,1,0,1,1,0,0,-2.42629493493091,-0.6177155060001008
0,0,0,0,0,0,1,0,0,1,0,1,0.07037302339738913,-0.007604378870591011
0,0,0,0,0,0,1,0,1,1,0,1,-0.43714702830383073,-0.2877374506189949
0,1,0,0,0,1,1,0,0,1,0,1,-1.234600561559978,-0.7968192895044688
0,0,0,0,1,0,1,0,0,1,0,0,-0.7548619077445345,0.10331824076363337
0,1,0,0,1,1,1,0,1,1,0,0,-0.9164304840653875,0.957764226091424
1,0,0,0,0,1,0,0,1,1,0,0,0.9285377659236342,-1.8143696342744535
1,0,0,0,0,0,0,0,1,1,0,1,0.42631662716768753,0.06719366262164672
0,0,0,0,0,1,1,0,1,1,0,0,-0.4325981858072193,0.21974130557953103
0,0,0,0,0,0,1,0,1,1,0,0,-0.20178347402832394,0.5883299622177326
0,1,0,0,1,0,1,0,1,1,0,0,-0.2431770280542029,-1.2130270069966853
0,0,0,0,0,1,0,0,0,1,0,1,-0.17340581929415638,0.620389232429474
0,0,0,0,0,1,1,0,1,1,0,1,0.3472000387130221,-0.24515360881507187
0,1,0,1,0,0,1,0,1,0,0,1,0.7165326406792818,1.4359277479554455
0,0,0,1,1,1,1,0,1,1,0,1,-0.03947025642516544,0.021545841157887893
0,0,0,0,1,0,0,0,1,1,0,1,-0.919700380458724,-0.7382387428637148
1,0,0,0,1,0,1,0,1,1,0,1,1.3157030519560557,0.8302776164353995
0,1,0,0,0,0,1,0,0,1,0,1,1.1993469337595537,0.29916473002696486
0,0,0,0,0,0,1,0,0,1,0,1,1.4742339063423664,-0.020121743586569905
0,0,0,1,1,1,1,0,0,1,0,0,-0.25905166487246123,-0.16544948409420465
0,0,0,0,0,1,1,0,1,1,0,1,1.083465080748689,-0.2362145621289845
0,0,0,1,0,1,1,0,1,1,0,0,-1.0424501900859482,-0.003129985621427632
0,1,0,0,0,0,1,0,1,1,0,0,1.2457742739876005,0.537502151849566
0,0,0,0,0,1,1,0,0,1,0,1,0.5951270795484342,-0.5228903705169305
1,1,0,0,0,1,1,0,0,0,0,1,1.2379986641514569,0.7673106411195261
1,0,0,0,0,1,1,0,0,1,0,1,-2.1622476594708933,-0.26157153697231944
0,0,0,0,0,0,1,0,1,1,0,0,0.7489494124966191,0.1080811551842301
0,0,0,0,0,1,1,0,1,1,0,0,0.21592220431451556,0.7832187293314294
0,1,0,0,0,1,1,0,1,0,0,0,1.4400865736928286,-1.2259849560469724
0,0,0,0,0,0,1,0,1,0,0,1,1.232165672880659,-0.7631138097421866
0,0,0,0,1,0,1,0,0,1,0,0,2.151189756130043,0.6116601939460315
0,0,0,1,1,0,1,0,1,1,0,0,-1.0597657169446015,1.6133144472540561
0,0,0,1,1,0,1,0,0,1,0,0,0.7071755644532732,-0.2920524760264751
0,0,0,0,0,0,1,0,1,0,0,0,-0.43851024175046416,0.10250194078111294
0,0,1,0,1,1,1,0,1,1,0,1,-1.4261718902548832,-1.3292985139185935
0,0,0,0,0,0,1,0,0,0,0,0,0.8094801987992913,0.531979635692565
0,0,0,0,0,0,1,0,0,1,0,0,-0.23687540695679712,0.8047746175721506
0,0,0,1,0,1,1,0,0,1,0,1,0.6847298827062955,-0.8412828039764203
0,0,0,0,0,1,1,0,1,1,0,1,0.615214783095765,0.4123307463441765
0,0,0,0,0,0,1,0,1,1,0,0,-0.4542569485665923,-1.421423586195434
0,0,0,1,0,1,0,0,0,1,0,1,-0.5395013824056258,0.17366973206286573
0,0,1,1,0,1,1,0,1,1,0,0,-0.20191906987144667,-1.1488008659443765
0,0,0,0,1,1,1,0,1,1,0,1,0.6897361768638309,-0.9989607212059511
0,1,0,0,0,0,1,0,0,1,0,1,-0.4768646940308441,-0.2197344057962041
0,0,0,0,0,0,1,0,0,1,0,0,-1.0520756899525587,0.4509733416836026
0,1,0,1,1,0,1,0,1,1,0,0,0.559569923344324,0.6882032580135625
0,0,0,0,0,1,1,0,0,1,0,1,-0.5301759273762691,-0.7233049916664014
1,0,0,0,0,1,1,0,0,1,0,1,0.8411177808994029,0.29014313874182757
0,0,0,0,0,0,1,0,0,1,0,1,0.17878911816948118,-0.4401066111543251
0,0,0,0,0,1,1,0,1,1,0,1,0.5463074472682943,0.5207137210850518
0,0,0,0,1,1,1,0,1,1,0,0,-0.18252522237457128,1.412378123712105
0,0,0,0,0,1,0,0,0,1,0,1,1.1992427054587735,-0.1242517632769274
0,0,0,1,0,1,1,0,1,0,0,1,1.0594101911728642,-1.2021806502153707
1,0,0,0,0,1,0,0,1,1,0,1,0.32010144952429465,-0.5342199270354283
0,0,1,0,0,0,0,0,1,1,0,0,-0.051930829326413755,-0.5978378341200488
0,0,0,0,1,1,1,0,0,0,0,0,-0.40577591768212856,-0.17146297662382706
0,0,0,0,1,1,1,0,1,0,0,1,-0.30757967679334003,-0.913198634174025
0,1,1,0,1,1,1,0,1,1,0,1,0.5000441757590998,-1.8934847704848383
0,0,0,1,0,0,1,0,1,1,0,1,-0.38292762909269773,-1.432693705973549
0,0,0,0,1,1,1,0,1,1,0,0,0.4858998744957023,0.7296229679680144
0,0,0,0,0,1,1,0,0,1,0,0,1.3270911711931075,-0.5248757103785932
1,0,0,0,0,1,1,0,0,1,0,0,0.19153216533208567,0.4371673216709745
0,1,0,0,0,1,1,0,0,0,0,1,-0.025966086730811765,0.43277641992050075
0,0,0,1,0,0,1,0,1,1,0,1,-0.4090312063263151,0.791559862862208
1,0,0,0,0,0,1,0,1,1,0,0,1.448043813799317,-1.0164080490710892
0,0,0,0,0,0,0,0,1,0,0,0,-1.373781577118659,-0.5439251873506228
0,0,0,0,1,0,1,0,1,1,0,1,-1.0423306092830085,-1.5731877175774232
0,0,0,0,0,1,1,0,1,1,0,1,-0.5846761590480766,0.32816587382607076
0,0,0,0,0,1,1,0,0,0,0,0,-0.11177316920875588,-0.45795833669962566
0,0,0,0,0,1,1,0,1,1,0,0,-0.29255915717577446,-0.09623429626285053
0,0,0,0,1,1,1,0,0,1,0,1,-0.008006050328930238,0.0662244048753262
0,0,0,0,1,1,1,0,1,0,0,0,-0.021786680997737656,-0.3334385480468703
0,0,1,0,0,1,1,0,1,0,0,0,0.9056022898656988,-0.008984307323288596
0,0,0,0,0,1,0,0,1,1,0,0,-1.1485807343370467,0.4123803522914673
0,0,0,0,0,1,1,0,1,1,0,1,0.33693548884315566,-0.8886142212747093
0,0,0,0,0,0,1,0,1,1,0,0,-0.1563544112648015,-0.8431945631426839
0,0,0,0,1,1,1,0,0,1,0,1,0.15991907057690571,-1.3023421492849518
0,0,0,0,0,1,0,0,0,1,0,0,0.46986700317467883,-0.6244362016576932
1,0,0,0,1,1,0,0,0,1,0,1,0.5231140675646845,0.884907795278874
0,0,0,0,0,0,1,0,0,1,0,1,-0.09188980497882421,-0.4309198776317932
0,0,0,0,0,0,0,0,0,1,0,1,1.6383319403194696,1.0440723962766447
0,0,0,0,1,1,0,0,0,0,0,0,-0.3474317918313272,-0.44556832553534964
0,0,0,1,1,1,1,0,0,1,0,0,-1.1959077873966164,-0.7076231431165678
0,0,0,0,0,0,1,0,0,1,0,1,-0.2647315175573614,-0.9948492679296497
0,0,0,0,1,0,1,0,1,1,0,0,-3.4407844259576312,0.3278252552203999
0,0,0,0,0,1,1,0,1,1,0,0,-1.232384655194231,-0.22091413970016016
0,0,0,0,0,0,1,0,1,1,0,0,0.9137630458084807,0.20494495124674497
1,0,1,0,1,0,1,0,1,1,0,0,-0.7422411990340315,1.6345676481491616
0,0,0,0,0,1,1,0,1,1,0,1,-0.5215692333419846,-0.21772750088277418
0,0,0,1,0,1,0,0,1,1,0,1,-1.419757854638163,0.3297553660556083
0,0,0,0,0,1,1,0,1,1,0,0,-0.6541821543367413,0.6560498284818145
0,0,0,0,0,0,1,0,0,1,0,0,-0.8657446831080329,0.48688676822136545
0,0,0,0,1,1,1,0,0,1,0,1,0.07731120994120999,-1.2666855061524254
1,0,1,0,1,1,1,0,1,1,0,1,1.2413955653619222,0.19287166943568868
0,0,0,0,0,1,1,0,1,0,0,1,0.7176233440187952,-0.8055041324682095
1,1,0,0,0,1,1,0,1,1,0,1,1.087107084039493,1.173339864323881
0,1,0,0,1,0,1,0,0,0,0,0,0.3881290051828496,1.6534959432904004
0,0,0,1,0,0,1,0,1,1,0,1,1.4730299353586347,-0.8692678083909384
0,0,0,0,1,1,0,0,1,1,0,0,-1.8603955612429726,1.3504032577554583
0,0,0,0,0,0,1,0,1,1,0,0,-0.32661975625420475,0.8430271012256643
0,0,0,1,0,1,1,0,1,0,0,0,1.2000474856483043,-1.5764378976517248
0,0,0,1,0,1,1,0,1,1,0,0,-1.367179756891075,-0.20491120736519858
0,0,0,0,0,0,1,0,1,1,0,0,-0.5161344234150298,-0.5521023572206261
0,1,0,1,0,0,1,0,1,1,0,1,1.0109570170036213,-0.5511711962823583
0,0,0,0,0,0,1,0,1,1,0,0,-0.5091162018084804,-0.3348682676339741
0,0,0,0,0,1,1,0,1,1,0,0,-1.3409696243248423,0.7250700283883157
0,0,0,0,0,1,1,0,1,1,0,0,0.42162092239264604,-0.21868755120584793
0,0,0,0,0,0,1,0,1,1,0,0,0.5120291112529701,1.0017549908216339
0,0,0,0,1,1,0,0,0,1,0,1,-0.5127849750634312,0.6009299106494456
0,0,0,0,1,0,1,0,1,1,0,1,-1.0029145988389623,0.9504414099478508
0,1,0,0,0,1,0,0,0,1,0,1,1.0116232572536559,2.7457979862697592
1,0,0,1,0,0,1,0,0,1,0,1,-0.5458030194994758,1.1180459227975936
0,0,0,0,0,0,1,0,1,1,0,1,-2.114039483779868,-1.2000432012591873
0,0,0,0,0,1,1,0,1,1,0,1,0.057102565373987245,-0.43230640330143394
0,0,0,0,0,0,1,0,0,1,0,1,-1.0432566825704517,-0.3735414148351944
0,0,0,0,0,0,1,0,0,1,0,1,-0.20430632695330217,-1.0312520514253434
0,0,0,0,0,1,1,0,1,1,0,0,0.03993793254561245,-1.1615021555212866
0,0,0,1,1,0,1,0,1,1,0,1,0.28731972723594396,1.0620658778533618
0,0,0,0,0,0,1,0,1,0,0,1,0.6980963876765448,-0.04456674241682368
0,0,0,1,0,1,0,0,1,1,0,1,0.4768550570444913,1.922196606355531
0,0,0,0,1,1,1,0,1,0,0,1,-0.40197177044667937,-1.3478667040807792
0,0,0,1,1,0,1,0,0,0,0,1,-1.1841395357095015,0.5826428848900355
0,1,1,0,0,0,0,0,1,1,0,0,-0.0925068190427092,0.2991194587798107
0,1,0,0,0,0,1,0,0,0,0,1,-0.2602204075445625,1.2363900454469217
0,0,0,0,0,1,1,0,0,1,0,0,-0.16941167709032082,0.6173689286006263
0,0,0,0,0,1,1,0,1,1,0,1,1.7040080277062248,0.27498613938139504
0,1,0,0,0,1,1,0,1,0,0,1,0.638220894189266,0.08446884643082501
0,0,0,0,1,0,1,0,1,1,0,1,-0.2855590138201243,-0.8518501587136332
0,0,0,1,1,1,0,0,1,1,0,0,0.6955471726419344,-0.5466168255379585
0,0,0,1,0,1,1,0,1,1,0,1,-2.7516916011867156,1.7944292247346478
0,0,0,1,0,1,1,0,0,1,0,0,1.1924219317071263,-0.025882577599393043
1,1,0,0,1,0,0,0,1,0,0,0,1.0505843856607058,-0.040717418917610146
0,0,0,0,1,1,1,0,1,1,0,1,0.20057545499090945,0.8418836399154082
0,0,0,0,0,0,1,0,0,1,0,0,-1.3029879801944506,-1.3788916164717813
0,0,0,0,0,0,1,0,1,1,0,0,-1.2990962563873114,0.38652661451312464
0,0,0,0,1,0,1,0,1,1,0,0,1.070647585798277,2.704538257254382
0,0,0,0,0,0,1,0,0,1,0,1,-0.7876643574695313,1.5294493543364471
0,0,0,1,1,1,1,0,0,1,0,1,0.0546514145068918,-2.001705118388784
0,0,0,0,1,1,1,0,0,0,0,1,-0.5338143350886322,-0.3311502320865114
0,0,1,0,0,0,1,0,0,1,0,1,1.274174330665832,-1.281234682056458
0,1,1,0,0,0,0,0,1,1,0,1,1.132450084549013,0.2869383144157301
0,1,0,0,1,0,1,0,1,1,0,0,1.0378160657839959,2.4634600521483656
0,0,0,0,0,1,1,0,1,1,0,0,1.5508439384766994,0.5897928395051392
0,1,1,0,0,1,1,0,1,0,0,1,0.7206860863956307,0.1410879718121149
0,0,0,0,0,0,1,0,1,1,0,0,-0.050596540386313026,-0.7295708518071842
0,0,0,0,1,1,1,0,1,1,0,1,-2.823055253019694,-0.06094119607087736
0,0,0,0,0,0,1,0,0,1,0,1,0.08461690699617931,-0.372059858829486
0,1,1,0,0,0,1,0,1,1,0,0,0.44994169086401714,-1.1565444391471869
0,0,0,1,0,1,0,0,0,1,0,0,1.7539046873689597,0.8921962156865882
0,1,0,0,0,1,1,0,1,0,0,1,-2.0084468237374127,-0.20200566958474847
0,0,0,0,0,1,1,0,1,1,0,1,0.8542327039600426,-0.028526696643730084
0,0,0,1,0,0,1,0,0,1,0,0,-1.044638320780814,0.7239069198155499
1,0,0,1,1,1,1,0,1,1,0,1,0.10048684625342368,-1.153260425988413
0,0,1,0,0,1,0,0,1,1,0,0,1.2727042662544457,0.7877387442666387
0,1,0,0,0,1,1,0,1,1,0,1,0.23434318587207092,-1.0565645564019037
1,0,0,0,0,1,1,0,1,0,0,0,-1.086051645796447,0.6896812836944807
0,0,0,0,1,1,1,0,1,0,0,0,1.126134206070044,0.21693334708130485
0,0,0,1,0,0,1,0,1,1,0,0,-1.4927021072893378,0.9963245790346177
1,0,0,0,0,1,1,0,1,0,0,1,1.1422869093778176,0.4593778765894866
1,0,0,0,1,0,1,0,1,1,0,1,1.6089288701448863,-0.1924670833854297
0,0,0,0,1,0,1,0,0,1,0,1,-0.5219113172925598,-0.6828704892245476
0,0,1,1,0,0,1,0,1,1,0,0,-1.2670734683056604,-0.39975136214103474
1,0,0,0,1,1,1,0,0,1,0,1,-0.5127612714093527,-1.0515962127209377
0,0,0,1,0,1,0,0,0,1,0,1,-0.1675785116209202,0.1478073156572524
0,0,0,1,1,0,1,0,1,1,0,1,1.441131412201389,-0.3436826081085581
0,0,0,1,0,0,1,0,1,1,0,0,-0.594202507920409,1.8039652200071452
0,0,0,0,1,1,1,0,1,1,0,1,-0.20618861353994605,-0.604159481018945
0,1,1,0,0,0,0,0,1,1,0,0,1.679432828832686,0.7987658331554032
0,0,0,0,0,1,1,0,1,1,0,0,-0.4047272645993124,-1.4255982803705456
0,0,1,0,0,1,1,0,0,1,0,1,-2.080040584242124,0.09671649276799335
0,1,0,0,0,1,1,0,1,1,0,0,-0.712014874477229,-0.2527249789009437
0,0,1,1,0,0,1,0,1,0,0,1,0.9307997652258869,-0.9662663029720139
0,0,0,1,0,0,0,0,0,1,0,1,0.16597369614812518,-0.4170496209872039
0,0,0,0,0,1,1,0,0,1,0,1,2.1084283948177567,-1.6007371042123437
0,0,0,1,0,1,1,0,1,1,0,0,1.1135573029202195,-1.7916576366858532
0,0,0,0,0,1,1,0,0,1,0,1,-0.5701930262260109,-0.382088256994184
0,1,0,0,0,1,1,0,1,1,0,1,-0.11390618748256011,0.6915088095555757
0,0,1,0,0,0,1,0,1,1,0,1,-0.5914588303798451,0.6438421754549598
0,0,0,0,0,0,0,0,1,1,0,1,0.6515933534044431,-2.166657574971065
0,0,0,0,0,0,1,0,1,1,0,0,0.3845155801651579,0.3178466694942946
0,1,0,0,0,1,0,0,0,1,0,1,0.4501480917721643,0.3893623627151263
0,0,0,0,0,0,1,0,1,1,0,0,1.6209796411657145,-1.0248201948293008
0,0,0,0,0,0,0,0,1,1,0,1,-0.07758480191160091,0.1479234979173618
0,0,0,0,0,1,1,0,0,1,0,1,2.171930074692043,1.2154130066313902
1,0,0,1,1,1,1,0,0,1,0,1,1.788377990680992,0.532330745666582
0,1,0,1,0,0,0,0,0,0,0,0,0.08982045854637147,0.4677025542230859
0,0,0,0,1,1,1,0,1,1,0,0,-1.6580778942368013,0.9402821363910953
0,0,0,0,0,0,1,0,0,0,0,0,0.4411603664345177,-0.11928146224958812
0,0,0,0,1,0,0,0,0,1,0,1,-1.742419634735391,-0.09477883099350207
0,0,0,1,0,1,1,0,1,1,0,0,-1.0174725096233985,-0.37281210443699053
0,0,0,0,1,1,0,0,1,1,0,1,0.10267986333133108,0.587406693459757
0,0,0,0,1,1,1,0,1,1,0,0,2.020799755683023,-1.091491651508026
0,1,0,1,0,0,1,0,1,1,0,1,0.5410972654974899,-1.3490694698923638
0,0,0,0,0,1,1,0,1,1,0,0,-1.4833455168387428,0.5186248259540458
1,0,0,0,0,0,1,0,0,1,0,1,0.13531326988349518,-2.4800998012952733
0,0,0,0,0,0,1,0,0,1,0,1,-0.3107801974296399,-1.207510242584182
0,0,0,0,0,0,1,0,1,1,0,1,1.191542939659208,2.024286063190902
0,1,0,0,0,1,1,0,0,1,0,1,-0.8709619138363759,0.8517182724857986
0,1,0,0,1,0,1,0,0,1,0,0,0.17681205812642217,-1.304555663202389
0,0,0,0,1,1,0,0,0,1,0,1,0.1411785529313617,0.6568283642176115
0,0,0,0,0,0,0,0,1,1,0,0,0.12223482743264336,-0.9605648463372177
0,0,1,0,1,0,1,0,1,1,0,0,-1.8587121246083373,0.9167542952862608
0,0,0,0,1,0,1,0,1,0,0,1,0.017586306197854194,1.1728418649695198
0,0,0,0,1,0,1,0,0,1,0,0,-0.512847148968049,0.7624048762494194
0,0,0,1,0,1,1,0,1,1,0,0,0.7671216978306215,0.17863719582307183
1,0,0,0,0,0,0,0,1,1,0,1,-0.23194140298131682,0.10728802014309266
0,0,0,0,0,1,1,0,0,1,0,0,0.3753810615846742,2.5287245604683424
0,0,1,0,1,1,1,0,1,1,0,1,-0.31454350057162245,-0.16532439583527458
0,1,0,0,1,1,1,0,1,1,0,0,-0.32105144879034087,1.6882916607003253
0,0,0,1,1,0,1,0,1,1,0,1,0.5207662302035362,-0.7531787477365012
0,0,0,0,0,1,0,0,0,1,0,1,1.0947313967980128,0.11701689365851986
0,0,0,0,1,1,1,0,1,1,0,1,1.4197993683713954,-0.28679598947157287
0,0,0,0,0,0,1,0,1,1,0,0,0.5376772850335676,-0.09292975391699587
0,0,0,0,0,1,0,0,0,1,0,1,-0.749794289152658,-1.116803002145727
0,1,0,0,0,0,1,0,0,0,0,1,-0.19233912246618246,-0.38877533388113467
0,0,0,0,0,0,0,0,1,1,0,0,0.1150424964235607,-1.6748910265573749
0,1,0,0,0,0,1,0,1,1,0,0,-0.5256671102302016,-0.5881002757746109
0,0,0,0,0,1,1,0,1,1,0,0,0.8292011894835423,0.340002921063554
0,0,0,0,0,0,1,0,0,1,0,0,2.145538979971293,-1.1566679511616706
0,0,0,0,0,1,1,0,1,1,0,1,-1.8067461888871832,-0.7276536925291623
0,0,0,0,0,1,1,0,1,1,0,1,-0.28671445255542555,-0.042964599106585885
0,0,0,0,0,1,1,0,1,0,0,1,-0.9102179944823485,0.510879325812565
0,1,0,0,0,1,1,0,1,1,0,1,0.4011156855677269,-0.0629470874569416
0,1,0,0,0,1,0,0,0,1,0,1,-0.10441869302937694,0.5390224228499405
0,0,0,1,1,0,1,0,0,1,0,0,-0.30310390245567836,-0.11645822328199736
0,0,1,1,0,1,1,0,1,1,0,0,1.4692365191039423,-0.2836449455891762
0,0,0,0,0,1,1,0,1,0,0,1,-0.5253073960693191,-0.6708129724097743
1,0,1,0,0,1,1,0,1,1,0,0,0.3872377617522725,0.8889388626865923
0,0,1,0,0,1,1,0,0,1,0,1,0.7731454759193799,0.11228713037850868
0,0,0,1,0,1,1,0,1,1,0,0,0.03382259273786146,0.1406177416108219
0,0,0,1,0,1,1,0,1,1,0,0,1.5516618818591956,-0.9346155958247895
0,0,0,0,0,0,1,0,1,1,0,0,-0.08859280376332768,1.6993980574162193
0,0,1,1,0,1,0,0,0,1,0,1,-0.4767981191362849,1.7208090442823518
0,1,0,0,1,0,1,0,0,1,0,0,-0.648692633948359,-0.18965383555725115
0,0,0,0,1,1,0,0,0,0,0,1,-1.191383606391474,0.30866117323567355
0,0,1,1,0,1,0,0,0,1,0,1,1.0123327068033414,-0.42988631652737264
1,0,0,1,0,1,0,0,1,0,0,0,-0.2703662608208985,0.6774160558741624
0,1,0,0,0,1,1,0,0,1,0,0,-0.7964479495328449,-0.9286822560846201
1,0,0,1,0,1,1,0,1,1,0,0,-0.6967501268502171,-0.6977577491100162
0,0,0,0,0,0,0,0,1,1,0,1,-1.2603958088803473,-0.2964222380910985
0,0,0,0,0,0,1,0,1,1,0,0,-0.12845137330885878,-0.0924133427927697
0,0,0,0,1,1,0,0,1,0,0,0,-0.6773458034795875,0.30895717701897496
0,0,0,1,0,1,1,0,1,1,0,0,0.07134811691040681,0.6131252159077206
0,0,0,0,0,0,0,0,0,0,0,1,-1.8909006567288758,-0.6609908166096513
0,0,0,0,0,0,1,0,1,1,0,0,0.18556611572599083,-0.027405674273076042
1,0,0,0,0,1,1,0,0,1,0,1,-0.8602207668835007,1.8334498167062063
0,0,0,1,0,1,1,0,1,1,0,0,0.5375091166491516,1.0204201071831718
1,0,0,0,0,0,1,0,1,1,0,0,-0.7146187137789233,0.7598707083450388
0,0,0,1,0,0,1,0,1,1,0,1,-0.3262537266308914,0.5892097384039388
0,0,0,1,0,1,1,0,0,0,0,0,-0.6517646298151306,-0.5975313887381102
0,0,0,0,1,0,1,0,1,0,0,1,0.3872151966324701,0.45196848166560083
1,0,0,0,0,1,0,0,0,1,0,0,2.010475629679103,0.03580326762219469
0,0,0,0,0,1,0,0,1,1,0,0,-0.07388668917289046,1.3781782028904586
0,0,0,0,0,1,1,0,1,0,0,0,0.10334505933328152,-2.3281659509575547
0,1,0,0,1,1,1,0,1,1,0,0,-0.948733945800812,0.7378731587861171
0,0,0,1,0,0,0,0,1,1,0,1,-0.5483179286248869,0.41816407970579456
0,0,0,0,0,1,1,0,1,1,0,1,1.2732646613028573,0.3633573077004586
0,0,0,0,0,1,1,0,0,1,0,0,1.333139287499881,0.05806398540431628
0,0,1,0,0,1,1,0,1,1,0,1,0.9112749973427964,-0.9895103591725097
0,1,0,0,0,0,1,0,0,0,0,0,-0.44216193697635137,0.8602779892145472
0,1,0,0,0,0,1,0,0,0,0,0,-1.4070225962619105,-0.21073894612906358
0,0,1,0,1,1,1,0,1,1,0,1,-1.1057054424878463,-0.2997639569821084
0,0,0,1,0,0,1,0,1,1,0,1,0.31929526912577544,0.59546991447949
1,0,0,1,1,0,1,0,1,1,0,0,-0.27270603721985315,0.3897019873620931
0,0,0,0,0,0,0,0,1,1,0,1,-0.8350891013344403,0.9808798544886052
0,0,0,0,1,1,0,0,0,1,0,0,-0.8212562685282723,-0.3787881457341723
0,0,0,0,1,0,1,0,0,1,0,0,-0.040138898915026935,-0.4323789679944057
0,0,0,0,0,0,1,0,0,1,0,1,0.7270378069978614,1.3510611542364814
0,0,1,0,0,0,1,0,0,1,0,0,0.027913955513174906,0.31698490587079087
0,0,0,1,1,1,1,0,0,0,0,0,1.1299400300147378,-1.015701386420949
0,0,0,1,1,1,1,0,1,1,0,0,-0.20284885751933074,0.6283587817450074
